timeStamp,elapsed,responseCode,threadName,bytes,grpThreads,allThreads,URL,SampleCount,ErrorCount,IdleTime,Connect
1598984364169,1636,200,ThreadGroup 1-62,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,42
1598984364302,1503,200,ThreadGroup 1-74,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1598984364367,1438,200,ThreadGroup 1-80,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1598984363872,1936,200,ThreadGroup 1-35,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1598984364268,1543,200,ThreadGroup 1-71,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1598984364448,1374,200,ThreadGroup 1-87,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,42
1598984363994,1838,200,ThreadGroup 1-46,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1598984364312,1521,200,ThreadGroup 1-75,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1598984364292,1548,200,ThreadGroup 1-73,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1598984364214,1632,200,ThreadGroup 1-66,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1598984363883,1973,200,ThreadGroup 1-36,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1598984364225,1637,200,ThreadGroup 1-67,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1598984364335,1541,200,ThreadGroup 1-77,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1598984363971,1924,200,ThreadGroup 1-44,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1598984364382,1544,200,ThreadGroup 1-81,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1598984363962,1968,200,ThreadGroup 1-43,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1598984363899,2038,200,ThreadGroup 1-37,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1598984364026,1911,200,ThreadGroup 1-49,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1598984364467,1476,200,ThreadGroup 1-89,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1598984364402,1562,200,ThreadGroup 1-83,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1598984364114,1851,200,ThreadGroup 1-57,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1598984364434,1532,200,ThreadGroup 1-86,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1598984364059,1915,200,ThreadGroup 1-52,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1598984364389,1589,200,ThreadGroup 1-82,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1598984364425,1580,200,ThreadGroup 1-84,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1598984364070,1936,200,ThreadGroup 1-53,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1598984364477,1578,200,ThreadGroup 1-90,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1598984364136,1920,200,ThreadGroup 1-59,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,48
1598984364159,1919,200,ThreadGroup 1-61,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,42
1598984364235,1889,200,ThreadGroup 1-68,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1598984364279,1866,200,ThreadGroup 1-72,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1598984364258,1898,200,ThreadGroup 1-70,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1598984364346,1905,200,ThreadGroup 1-78,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1598984364429,1860,200,ThreadGroup 1-85,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,36
1598984364456,1970,200,ThreadGroup 1-88,771,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,79
1598984365913,1472,200,ThreadGroup 1-41,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365844,1541,200,ThreadGroup 1-28,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365831,1554,200,ThreadGroup 1-18,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365918,1482,200,ThreadGroup 1-34,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365847,1555,200,ThreadGroup 1-33,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365971,1432,200,ThreadGroup 1-10,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366105,1297,200,ThreadGroup 1-38,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365842,1565,200,ThreadGroup 1-24,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366023,1386,200,ThreadGroup 1-51,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365874,1535,200,ThreadGroup 1-1,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366118,1294,200,ThreadGroup 1-16,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365982,1430,200,ThreadGroup 1-6,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365979,1433,200,ThreadGroup 1-42,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366126,1287,200,ThreadGroup 1-50,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366093,1323,200,ThreadGroup 1-45,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365730,1740,200,ThreadGroup 1-12,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366009,1462,200,ThreadGroup 1-63,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365913,1568,200,ThreadGroup 1-3,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365717,1767,200,ThreadGroup 1-11,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365786,1705,200,ThreadGroup 1-7,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365787,1710,200,ThreadGroup 1-25,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366927,581,200,ThreadGroup 1-88,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365989,1523,200,ThreadGroup 1-14,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366111,1406,200,ThreadGroup 1-4,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365796,1728,200,ThreadGroup 1-31,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365718,1813,200,ThreadGroup 1-26,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365998,1538,200,ThreadGroup 1-15,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365809,1736,200,ThreadGroup 1-19,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366089,1457,200,ThreadGroup 1-13,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365717,1841,200,ThreadGroup 1-27,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366058,1501,200,ThreadGroup 1-47,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366020,1567,200,ThreadGroup 1-40,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366127,1464,200,ThreadGroup 1-54,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365865,1727,200,ThreadGroup 1-5,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366250,1345,200,ThreadGroup 1-21,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366295,1319,200,ThreadGroup 1-65,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366298,1326,200,ThreadGroup 1-76,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365843,1783,200,ThreadGroup 1-2,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365889,1747,200,ThreadGroup 1-30,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366178,1465,200,ThreadGroup 1-20,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366306,1356,200,ThreadGroup 1-62,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366241,1420,200,ThreadGroup 1-60,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366334,1331,200,ThreadGroup 1-75,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366229,1451,200,ThreadGroup 1-56,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366363,1321,200,ThreadGroup 1-67,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365928,1775,200,ThreadGroup 1-29,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366258,1468,200,ThreadGroup 1-58,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366277,1472,200,ThreadGroup 1-39,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366000,1753,200,ThreadGroup 1-48,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366300,1462,200,ThreadGroup 1-32,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365758,2044,200,ThreadGroup 1-22,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366251,1551,200,ThreadGroup 1-79,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366113,1703,200,ThreadGroup 1-17,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366323,1501,200,ThreadGroup 1-87,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366306,1535,200,ThreadGroup 1-80,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366247,1595,200,ThreadGroup 1-69,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366475,1396,200,ThreadGroup 1-52,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366136,1735,200,ThreadGroup 1-55,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984365934,1945,200,ThreadGroup 1-8,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366341,1559,200,ThreadGroup 1-73,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366646,1269,200,ThreadGroup 1-72,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366114,1806,200,ThreadGroup 1-23,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366438,1493,200,ThreadGroup 1-49,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366306,1631,200,ThreadGroup 1-74,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366438,1501,200,ThreadGroup 1-37,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366478,1471,200,ThreadGroup 1-82,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366431,1519,200,ThreadGroup 1-43,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366312,1645,200,ThreadGroup 1-71,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366377,1582,200,ThreadGroup 1-77,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366230,1734,200,ThreadGroup 1-9,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366094,1886,200,ThreadGroup 1-64,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366557,1434,200,ThreadGroup 1-59,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366347,1661,200,ThreadGroup 1-66,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366506,1506,200,ThreadGroup 1-53,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366426,1596,200,ThreadGroup 1-81,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1598984366506,1529,200,ThreadGroup 1-84,53517,90,90,https://tqb3na8acb.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
